2024-07-02T21:38:11.024384 OTBM2JSON- Current byte: 5, index: 0
2024-07-02T21:38:11.024444 OTBM2JSON- Current byte: 248, index: 1
2024-07-02T21:38:11.024496 OTBM2JSON- Current byte: 251, index: 2
2024-07-02T21:38:11.024535 OTBM2JSON- Current byte: 9, index: 3
2024-07-02T21:38:11.024582 OTBM2JSON- Current byte: 100, index: 4
2024-07-02T21:38:11.024619 OTBM2JSON- Current byte: 0, index: 5
2024-07-02T21:38:11.024653 OTBM2JSON- Current byte: 255, index: 6
2024-07-02T21:38:11.024705 OTBM2JSON- Node data: 05f8fb096400
2024-07-02T21:38:11.024747 OTBM2JSON- Node termination found at index 6
2024-07-02T21:38:11.024795 OTBM2JSON- Initializing node with data: 05f8fb096400 and children: 0
2024-07-02T21:38:11.024834 OTBM2JSON- Node type identified: 5
2024-07-02T21:38:11.024879 OTBM2JSON- Initialized OTBM_TILE: x=248, y=251, attributes={'type': 5, 'x': 248, 'y': 251, 'tileid': 100}
2024-07-02T21:38:11.024915 OTBM2JSON- Node initialized: 5, with 0 children
2024-07-02T21:38:11.024950 OTBM2JSON- Child node read, current index: 166, children count: 20
2024-07-02T21:38:11.024983 OTBM2JSON- Current byte: 254, index: 166
2024-07-02T21:38:11.025020 OTBM2JSON- Reading node from data: fe05f9f8096400fffe05f9f9096400fffe05f9fa096400fffe05f9fb096400fffe05faf8096400fffe05faf9096400fffe05fafa096400fffe05fafb096400fffe05fbf8096400fffe05fbf9096400fffe05fbfa096400fffe05fbfb096400fffe05f4fc096400fffe05f4fdfd096400fffe05f4fdfe096400fffe05f4fdff096400fffe05f5fc096400fffe05f5fdfd096400fffe05f5fdfe096400fffe05f5fdff096400fffe05f6fc096400fffe05f6fdfd096400fffe05f6fdfe096400fffe05f6fdff096400fffe05f7fc096400fffe05f7fdfd096400fffe05f7fdfe096400fffe05f7fdff096400fffe05f8fc096400fffe05f8fdfd096400fffe05f8fdfe096400fffe05f8fdff096400fffe05f9fc096400fffe05f9fdfd096400fffe05f9fdfe096400fffe05f9fdff096400fffe05fafc096400fffe05fafdfd096400fffe05fafdfe096400fffe05fafdff096400fffe05fbfc096400fffe05fbfdfd096400fffe05fbfdfe096400fffe05fbfdff096400fffffe0cfffe0fffffff
2024-07-02T21:38:11.025055 OTBM2JSON- Current byte: 5, index: 0
2024-07-02T21:38:11.025089 OTBM2JSON- Current byte: 249, index: 1
2024-07-02T21:38:11.025122 OTBM2JSON- Current byte: 248, index: 2
2024-07-02T21:38:11.025157 OTBM2JSON- Current byte: 9, index: 3
2024-07-02T21:38:11.025205 OTBM2JSON- Current byte: 100, index: 4
2024-07-02T21:38:11.025242 OTBM2JSON- Current byte: 0, index: 5
2024-07-02T21:38:11.025276 OTBM2JSON- Current byte: 255, index: 6
2024-07-02T21:38:11.025308 OTBM2JSON- Node data: 05f9f8096400
2024-07-02T21:38:11.025341 OTBM2JSON- Node termination found at index 6
2024-07-02T21:38:11.025375 OTBM2JSON- Initializing node with data: 05f9f8096400 and children: 0
2024-07-02T21:38:11.025410 OTBM2JSON- Node type identified: 5
2024-07-02T21:38:11.025453 OTBM2JSON- Initialized OTBM_TILE: x=249, y=248, attributes={'type': 5, 'x': 249, 'y': 248, 'tileid': 100}
2024-07-02T21:38:11.025497 OTBM2JSON- Node initialized: 5, with 0 children
2024-07-02T21:38:11.025531 OTBM2JSON- Child node read, current index: 174, children count: 21
2024-07-02T21:38:11.025564 OTBM2JSON- Current byte: 254, index: 174
2024-07-02T21:38:11.025599 OTBM2JSON- Reading node from data: fe05f9f9096400fffe05f9fa096400fffe05f9fb096400fffe05faf8096400fffe05faf9096400fffe05fafa096400fffe05fafb096400fffe05fbf8096400fffe05fbf9096400fffe05fbfa096400fffe05fbfb096400fffe05f4fc096400fffe05f4fdfd096400fffe05f4fdfe096400fffe05f4fdff096400fffe05f5fc096400fffe05f5fdfd096400fffe05f5fdfe096400fffe05f5fdff096400fffe05f6fc096400fffe05f6fdfd096400fffe05f6fdfe096400fffe05f6fdff096400fffe05f7fc096400fffe05f7fdfd096400fffe05f7fdfe096400fffe05f7fdff096400fffe05f8fc096400fffe05f8fdfd096400fffe05f8fdfe096400fffe05f8fdff096400fffe05f9fc096400fffe05f9fdfd096400fffe05f9fdfe096400fffe05f9fdff096400fffe05fafc096400fffe05fafdfd096400fffe05fafdfe096400fffe05fafdff096400fffe05fbfc096400fffe05fbfdfd096400fffe05fbfdfe096400fffe05fbfdff096400fffffe0cfffe0fffffff
2024-07-02T21:38:11.025633 OTBM2JSON- Current byte: 5, index: 0
2024-07-02T21:38:11.025675 OTBM2JSON- Current byte: 249, index: 1
2024-07-02T21:38:11.025707 OTBM2JSON- Current byte: 249, index: 2
2024-07-02T21:38:11.025740 OTBM2JSON- Current byte: 9, index: 3
2024-07-02T21:38:11.025772 OTBM2JSON- Current byte: 100, index: 4
2024-07-02T21:38:11.025804 OTBM2JSON- Current byte: 0, index: 5
2024-07-02T21:38:11.025837 OTBM2JSON- Current byte: 255, index: 6
2024-07-02T21:38:11.025868 OTBM2JSON- Node data: 05f9f9096400
2024-07-02T21:38:11.025899 OTBM2JSON- Node termination found at index 6
2024-07-02T21:38:11.025933 OTBM2JSON- Initializing node with data: 05f9f9096400 and children: 0
2024-07-02T21:38:11.025966 OTBM2JSON- Node type identified: 5
2024-07-02T21:38:11.026007 OTBM2JSON- Initialized OTBM_TILE: x=249, y=249, attributes={'type': 5, 'x': 249, 'y': 249, 'tileid': 100}
2024-07-02T21:38:11.026042 OTBM2JSON- Node initialized: 5, with 0 children
2024-07-02T21:38:11.026075 OTBM2JSON- Child node read, current index: 182, children count: 22
2024-07-02T21:38:11.026108 OTBM2JSON- Current byte: 254, index: 182
2024-07-02T21:38:11.026142 OTBM2JSON- Reading node from data: fe05f9fa096400fffe05f9fb096400fffe05faf8096400fffe05faf9096400fffe05fafa096400fffe05fafb096400fffe05fbf8096400fffe05fbf9096400fffe05fbfa096400fffe05fbfb096400fffe05f4fc096400fffe05f4fdfd096400fffe05f4fdfe096400fffe05f4fdff096400fffe05f5fc096400fffe05f5fdfd096400fffe05f5fdfe096400fffe05f5fdff096400fffe05f6fc096400fffe05f6fdfd096400fffe05f6fdfe096400fffe05f6fdff096400fffe05f7fc096400fffe05f7fdfd096400fffe05f7fdfe096400fffe05f7fdff096400fffe05f8fc096400fffe05f8fdfd096400fffe05f8fdfe096400fffe05f8fdff096400fffe05f9fc096400fffe05f9fdfd096400fffe05f9fdfe096400fffe05f9fdff096400fffe05fafc096400fffe05fafdfd096400fffe05fafdfe096400fffe05fafdff096400fffe05fbfc096400fffe05fbfdfd096400fffe05fbfdfe096400fffe05fbfdff096400fffffe0cfffe0fffffff
2024-07-02T21:38:11.026175 OTBM2JSON- Current byte: 5, index: 0
2024-07-02T21:38:11.026208 OTBM2JSON- Current byte: 249, index: 1
2024-07-02T21:38:11.026240 OTBM2JSON- Current byte: 250, index: 2
2024-07-02T21:38:11.026272 OTBM2JSON- Current byte: 9, index: 3
2024-07-02T21:38:11.026305 OTBM2JSON- Current byte: 100, index: 4
2024-07-02T21:38:11.026338 OTBM2JSON- Current byte: 0, index: 5
2024-07-02T21:38:11.026369 OTBM2JSON- Current byte: 255, index: 6
2024-07-02T21:38:11.026401 OTBM2JSON- Node data: 05f9fa096400
2024-07-02T21:38:11.026433 OTBM2JSON- Node termination found at index 6
2024-07-02T21:38:11.026465 OTBM2JSON- Initializing node with data: 05f9fa096400 and children: 0
2024-07-02T21:38:11.026499 OTBM2JSON- Node type identified: 5
2024-07-02T21:38:11.026560 OTBM2JSON- Initialized OTBM_TILE: x=249, y=250, attributes={'type': 5, 'x': 249, 'y': 250, 'tileid': 100}
2024-07-02T21:38:11.026594 OTBM2JSON- Node initialized: 5, with 0 children
2024-07-02T21:38:11.026627 OTBM2JSON- Child node read, current index: 190, children count: 23
2024-07-02T21:38:11.026665 OTBM2JSON- Current byte: 254, index: 190
2024-07-02T21:38:11.026700 OTBM2JSON- Reading node from data: fe05f9fb096400fffe05faf8096400fffe05faf9096400fffe05fafa096400fffe05fafb096400fffe05fbf8096400fffe05fbf9096400fffe05fbfa096400fffe05fbfb096400fffe05f4fc096400fffe05f4fdfd096400fffe05f4fdfe096400fffe05f4fdff096400fffe05f5fc096400fffe05f5fdfd096400fffe05f5fdfe096400fffe05f5fdff096400fffe05f6fc096400fffe05f6fdfd096400fffe05f6fdfe096400fffe05f6fdff096400fffe05f7fc096400fffe05f7fdfd096400fffe05f7fdfe096400fffe05f7fdff096400fffe05f8fc096400fffe05f8fdfd096400fffe05f8fdfe096400fffe05f8fdff096400fffe05f9fc096400fffe05f9fdfd096400fffe05f9fdfe096400fffe05f9fdff096400fffe05fafc096400fffe05fafdfd096400fffe05fafdfe096400fffe05fafdff096400fffe05fbfc096400fffe05fbfdfd096400fffe05fbfdfe096400fffe05fbfdff096400fffffe0cfffe0fffffff
2024-07-02T21:38:11.026733 OTBM2JSON- Current byte: 5, index: 0
2024-07-02T21:38:11.026765 OTBM2JSON- Current byte: 249, index: 1
2024-07-02T21:38:11.026798 OTBM2JSON- Current byte: 251, index: 2
2024-07-02T21:38:11.026830 OTBM2JSON- Current byte: 9, index: 3
2024-07-02T21:38:11.026863 OTBM2JSON- Current byte: 100, index: 4
2024-07-02T21:38:11.026895 OTBM2JSON- Current byte: 0, index: 5
2024-07-02T21:38:11.026928 OTBM2JSON- Current byte: 255, index: 6
2024-07-02T21:38:11.026959 OTBM2JSON- Node data: 05f9fb096400
2024-07-02T21:38:11.026990 OTBM2JSON- Node termination found at index 6
2024-07-02T21:38:11.027039 OTBM2JSON- Initializing node with data: 05f9fb096400 and children: 0
2024-07-02T21:38:11.027084 OTBM2JSON- Node type identified: 5
2024-07-02T21:38:11.027128 OTBM2JSON- Initialized OTBM_TILE: x=249, y=251, attributes={'type': 5, 'x': 249, 'y': 251, 'tileid': 100}
2024-07-02T21:38:11.027162 OTBM2JSON- Node initialized: 5, with 0 children
2024-07-02T21:38:11.027195 OTBM2JSON- Child node read, current index: 198, children count: 24
2024-07-02T21:38:11.027228 OTBM2JSON- Current byte: 254, index: 198
2024-07-02T21:38:11.027262 OTBM2JSON- Reading node from data: fe05faf8096400fffe05faf9096400fffe05fafa096400fffe05fafb096400fffe05fbf8096400fffe05fbf9096400fffe05fbfa096400fffe05fbfb096400fffe05f4fc096400fffe05f4fdfd096400fffe05f4fdfe096400fffe05f4fdff096400fffe05f5fc096400fffe05f5fdfd096400fffe05f5fdfe096400fffe05f5fdff096400fffe05f6fc096400fffe05f6fdfd096400fffe05f6fdfe096400fffe05f6fdff096400fffe05f7fc096400fffe05f7fdfd096400fffe05f7fdfe096400fffe05f7fdff096400fffe05f8fc096400fffe05f8fdfd096400fffe05f8fdfe096400fffe05f8fdff096400fffe05f9fc096400fffe05f9fdfd096400fffe05f9fdfe096400fffe05f9fdff096400fffe05fafc096400fffe05fafdfd096400fffe05fafdfe096400fffe05fafdff096400fffe05fbfc096400fffe05fbfdfd096400fffe05fbfdfe096400fffe05fbfdff096400fffffe0cfffe0fffffff
2024-07-02T21:38:11.027296 OTBM2JSON- Current byte: 5, index: 0
2024-07-02T21:38:11.027329 OTBM2JSON- Current byte: 250, index: 1
2024-07-02T21:38:11.027361 OTBM2JSON- Current byte: 248, index: 2
2024-07-02T21:38:11.027393 OTBM2JSON- Current byte: 9, index: 3
2024-07-02T21:38:11.027425 OTBM2JSON- Current byte: 100, index: 4
2024-07-02T21:38:11.027457 OTBM2JSON- Current byte: 0, index: 5
2024-07-02T21:38:11.027489 OTBM2JSON- Current byte: 255, index: 6
2024-07-02T21:38:11.027521 OTBM2JSON- Node data: 05faf8096400
2024-07-02T21:38:11.027553 OTBM2JSON- Node termination found at index 6
2024-07-02T21:38:11.027585 OTBM2JSON- Initializing node with data: 05faf8096400 and children: 0
2024-07-02T21:38:11.027619 OTBM2JSON- Node type identified: 5
2024-07-02T21:38:11.027660 OTBM2JSON- Initialized OTBM_TILE: x=250, y=248, attributes={'type': 5, 'x': 250, 'y': 248, 'tileid': 100}
2024-07-02T21:38:11.027695 OTBM2JSON- Node initialized: 5, with 0 children
2024-07-02T21:38:11.027729 OTBM2JSON- Child node read, current index: 206, children count: 25
2024-07-02T21:38:11.027761 OTBM2JSON- Current byte: 254, index: 206
2024-07-02T21:38:11.027795 OTBM2JSON- Reading node from data: fe05faf9096400fffe05fafa096400fffe05fafb096400fffe05fbf8096400fffe05fbf9096400fffe05fbfa096400fffe05fbfb096400fffe05f4fc096400fffe05f4fdfd096400fffe05f4fdfe096400fffe05f4fdff096400fffe05f5fc096400fffe05f5fdfd096400fffe05f5fdfe096400fffe05f5fdff096400fffe05f6fc096400fffe05f6fdfd096400fffe05f6fdfe096400fffe05f6fdff096400fffe05f7fc096400fffe05f7fdfd096400fffe05f7fdfe096400fffe05f7fdff096400fffe05f8fc096400fffe05f8fdfd096400fffe05f8fdfe096400fffe05f8fdff096400fffe05f9fc096400fffe05f9fdfd096400fffe05f9fdfe096400fffe05f9fdff096400fffe05fafc096400fffe05fafdfd096400fffe05fafdfe096400fffe05fafdff096400fffe05fbfc096400fffe05fbfdfd096400fffe05fbfdfe096400fffe05fbfdff096400fffffe0cfffe0fffffff
2024-07-02T21:38:11.027835 OTBM2JSON- Current byte: 5, index: 0
2024-07-02T21:38:11.027868 OTBM2JSON- Current byte: 250, index: 1
2024-07-02T21:38:11.027918 OTBM2JSON- Current byte: 249, index: 2
2024-07-02T21:38:11.027955 OTBM2JSON- Current byte: 9, index: 3
2024-07-02T21:38:11.027988 OTBM2JSON- Current byte: 100, index: 4
2024-07-02T21:38:11.028020 OTBM2JSON- Current byte: 0, index: 5
2024-07-02T21:38:11.028052 OTBM2JSON- Current byte: 255, index: 6
2024-07-02T21:38:11.028084 OTBM2JSON- Node data: 05faf9096400
2024-07-02T21:38:11.028115 OTBM2JSON- Node termination found at index 6
2024-07-02T21:38:11.028147 OTBM2JSON- Initializing node with data: 05faf9096400 and children: 0
2024-07-02T21:38:11.028181 OTBM2JSON- Node type identified: 5
2024-07-02T21:38:11.028222 OTBM2JSON- Initialized OTBM_TILE: x=250, y=249, attributes={'type': 5, 'x': 250, 'y': 249, 'tileid': 100}
2024-07-02T21:38:11.028256 OTBM2JSON- Node initialized: 5, with 0 children
2024-07-02T21:38:11.028289 OTBM2JSON- Child node read, current index: 214, children count: 26
2024-07-02T21:38:11.028320 OTBM2JSON- Current byte: 254, index: 214
2024-07-02T21:38:11.028354 OTBM2JSON- Reading node from data: fe05fafa096400fffe05fafb096400fffe05fbf8096400fffe05fbf9096400fffe05fbfa096400fffe05fbfb096400fffe05f4fc096400fffe05f4fdfd096400fffe05f4fdfe096400fffe05f4fdff096400fffe05f5fc096400fffe05f5fdfd096400fffe05f5fdfe096400fffe05f5fdff096400fffe05f6fc096400fffe05f6fdfd096400fffe05f6fdfe096400fffe05f6fdff096400fffe05f7fc096400fffe05f7fdfd096400fffe05f7fdfe096400fffe05f7fdff096400fffe05f8fc096400fffe05f8fdfd096400fffe05f8fdfe096400fffe05f8fdff096400fffe05f9fc096400fffe05f9fdfd096400fffe05f9fdfe096400fffe05f9fdff096400fffe05fafc096400fffe05fafdfd096400fffe05fafdfe096400fffe05fafdff096400fffe05fbfc096400fffe05fbfdfd096400fffe05fbfdfe096400fffe05fbfdff096400fffffe0cfffe0fffffff
2024-07-02T21:38:11.028392 OTBM2JSON- Current byte: 5, index: 0
2024-07-02T21:38:11.028425 OTBM2JSON- Current byte: 250, index: 1
2024-07-02T21:38:11.028457 OTBM2JSON- Current byte: 250, index: 2
2024-07-02T21:38:11.028489 OTBM2JSON- Current byte: 9, index: 3
2024-07-02T21:38:11.028521 OTBM2JSON- Current byte: 100, index: 4
2024-07-02T21:38:11.028553 OTBM2JSON- Current byte: 0, index: 5
2024-07-02T21:38:11.028594 OTBM2JSON- Current byte: 255, index: 6
2024-07-02T21:38:11.028640 OTBM2JSON- Node data: 05fafa096400
2024-07-02T21:38:11.028695 OTBM2JSON- Node termination found at index 6
2024-07-02T21:38:11.028735 OTBM2JSON- Initializing node with data: 05fafa096400 and children: 0
2024-07-02T21:38:11.028780 OTBM2JSON- Node type identified: 5
2024-07-02T21:38:11.028828 OTBM2JSON- Initialized OTBM_TILE: x=250, y=250, attributes={'type': 5, 'x': 250, 'y': 250, 'tileid': 100}
2024-07-02T21:38:11.028864 OTBM2JSON- Node initialized: 5, with 0 children
2024-07-02T21:38:11.028897 OTBM2JSON- Child node read, current index: 222, children count: 27
2024-07-02T21:38:11.028930 OTBM2JSON- Current byte: 254, index: 222
2024-07-02T21:38:11.028965 OTBM2JSON- Reading node from data: fe05fafb096400fffe05fbf8096400fffe05fbf9096400fffe05fbfa096400fffe05fbfb096400fffe05f4fc096400fffe05f4fdfd096400fffe05f4fdfe096400fffe05f4fdff096400fffe05f5fc096400fffe05f5fdfd096400fffe05f5fdfe096400fffe05f5fdff096400fffe05f6fc096400fffe05f6fdfd096400fffe05f6fdfe096400fffe05f6fdff096400fffe05f7fc096400fffe05f7fdfd096400fffe05f7fdfe096400fffe05f7fdff096400fffe05f8fc096400fffe05f8fdfd096400fffe05f8fdfe096400fffe05f8fdff096400fffe05f9fc096400fffe05f9fdfd096400fffe05f9fdfe096400fffe05f9fdff096400fffe05fafc096400fffe05fafdfd096400fffe05fafdfe096400fffe05fafdff096400fffe05fbfc096400fffe05fbfdfd096400fffe05fbfdfe096400fffe05fbfdff096400fffffe0cfffe0fffffff
2024-07-02T21:38:11.029006 OTBM2JSON- Current byte: 5, index: 0
2024-07-02T21:38:11.029040 OTBM2JSON- Current byte: 250, index: 1
2024-07-02T21:38:11.029073 OTBM2JSON- Current byte: 251, index: 2
2024-07-02T21:38:11.029105 OTBM2JSON- Current byte: 9, index: 3
2024-07-02T21:38:11.029138 OTBM2JSON- Current byte: 100, index: 4
2024-07-02T21:38:11.029170 OTBM2JSON- Current byte: 0, index: 5
2024-07-02T21:38:11.029203 OTBM2JSON- Current byte: 255, index: 6
2024-07-02T21:38:11.029235 OTBM2JSON- Node data: 05fafb096400
2024-07-02T21:38:11.029268 OTBM2JSON- Node termination found at index 6
2024-07-02T21:38:11.029301 OTBM2JSON- Initializing node with data: 05fafb096400 and children: 0
2024-07-02T21:38:11.029336 OTBM2JSON- Node type identified: 5
2024-07-02T21:38:11.029378 OTBM2JSON- Initialized OTBM_TILE: x=250, y=251, attributes={'type': 5, 'x': 250, 'y': 251, 'tileid': 100}
2024-07-02T21:38:11.029413 OTBM2JSON- Node initialized: 5, with 0 children
2024-07-02T21:38:11.029447 OTBM2JSON- Child node read, current index: 230, children count: 28
2024-07-02T21:38:11.029480 OTBM2JSON- Current byte: 254, index: 230
2024-07-02T21:38:11.029515 OTBM2JSON- Reading node from data: fe05fbf8096400fffe05fbf9096400fffe05fbfa096400fffe05fbfb096400fffe05f4fc096400fffe05f4fdfd096400fffe05f4fdfe096400fffe05f4fdff096400fffe05f5fc096400fffe05f5fdfd096400fffe05f5fdfe096400fffe05f5fdff096400fffe05f6fc096400fffe05f6fdfd096400fffe05f6fdfe096400fffe05f6fdff096400fffe05f7fc096400fffe05f7fdfd096400fffe05f7fdfe096400fffe05f7fdff096400fffe05f8fc096400fffe05f8fdfd096400fffe05f8fdfe096400fffe05f8fdff096400fffe05f9fc096400fffe05f9fdfd096400fffe05f9fdfe096400fffe05f9fdff096400fffe05fafc096400fffe05fafdfd096400fffe05fafdfe096400fffe05fafdff096400fffe05fbfc096400fffe05fbfdfd096400fffe05fbfdfe096400fffe05fbfdff096400fffffe0cfffe0fffffff
2024-07-02T21:38:11.029549 OTBM2JSON- Current byte: 5, index: 0
2024-07-02T21:38:11.029582 OTBM2JSON- Current byte: 251, index: 1
2024-07-02T21:38:11.029614 OTBM2JSON- Current byte: 248, index: 2
2024-07-02T21:38:11.029647 OTBM2JSON- Current byte: 9, index: 3
2024-07-02T21:38:11.029680 OTBM2JSON- Current byte: 100, index: 4
2024-07-02T21:38:11.029723 OTBM2JSON- Current byte: 0, index: 5
2024-07-02T21:38:11.029764 OTBM2JSON- Current byte: 255, index: 6
2024-07-02T21:38:11.029819 OTBM2JSON- Node data: 05fbf8096400
2024-07-02T21:38:11.029867 OTBM2JSON- Node termination found at index 6
2024-07-02T21:38:11.029916 OTBM2JSON- Initializing node with data: 05fbf8096400 and children: 0
2024-07-02T21:38:11.029980 OTBM2JSON- Node type identified: 5
2024-07-02T21:38:11.030054 OTBM2JSON- Initialized OTBM_TILE: x=251, y=248, attributes={'type': 5, 'x': 251, 'y': 248, 'tileid': 100}
2024-07-02T21:38:11.030113 OTBM2JSON- Node initialized: 5, with 0 children
2024-07-02T21:38:11.030158 OTBM2JSON- Child node read, current index: 238, children count: 29
2024-07-02T21:38:11.030192 OTBM2JSON- Current byte: 254, index: 238
2024-07-02T21:38:11.030228 OTBM2JSON- Reading node from data: fe05fbf9096400fffe05fbfa096400fffe05fbfb096400fffe05f4fc096400fffe05f4fdfd096400fffe05f4fdfe096400fffe05f4fdff096400fffe05f5fc096400fffe05f5fdfd096400fffe05f5fdfe096400fffe05f5fdff096400fffe05f6fc096400fffe05f6fdfd096400fffe05f6fdfe096400fffe05f6fdff096400fffe05f7fc096400fffe05f7fdfd096400fffe05f7fdfe096400fffe05f7fdff096400fffe05f8fc096400fffe05f8fdfd096400fffe05f8fdfe096400fffe05f8fdff096400fffe05f9fc096400fffe05f9fdfd096400fffe05f9fdfe096400fffe05f9fdff096400fffe05fafc096400fffe05fafdfd096400fffe05fafdfe096400fffe05fafdff096400fffe05fbfc096400fffe05fbfdfd096400fffe05fbfdfe096400fffe05fbfdff096400fffffe0cfffe0fffffff
2024-07-02T21:38:11.030262 OTBM2JSON- Current byte: 5, index: 0
2024-07-02T21:38:11.030301 OTBM2JSON- Current byte: 251, index: 1
2024-07-02T21:38:11.030355 OTBM2JSON- Current byte: 249, index: 2
2024-07-02T21:38:11.030405 OTBM2JSON- Current byte: 9, index: 3
2024-07-02T21:38:11.030460 OTBM2JSON- Current byte: 100, index: 4
2024-07-02T21:38:11.030524 OTBM2JSON- Current byte: 0, index: 5
2024-07-02T21:38:11.030578 OTBM2JSON- Current byte: 255, index: 6
2024-07-02T21:38:11.030614 OTBM2JSON- Node data: 05fbf9096400
2024-07-02T21:38:11.030647 OTBM2JSON- Node termination found at index 6
2024-07-02T21:38:11.030681 OTBM2JSON- Initializing node with data: 05fbf9096400 and children: 0
2024-07-02T21:38:11.030715 OTBM2JSON- Node type identified: 5
2024-07-02T21:38:11.030760 OTBM2JSON- Initialized OTBM_TILE: x=251, y=249, attributes={'type': 5, 'x': 251, 'y': 249, 'tileid': 100}
2024-07-02T21:38:11.030795 OTBM2JSON- Node initialized: 5, with 0 children
2024-07-02T21:38:11.030828 OTBM2JSON- Child node read, current index: 246, children count: 30
2024-07-02T21:38:11.030860 OTBM2JSON- Current byte: 254, index: 246
2024-07-02T21:38:11.030912 OTBM2JSON- Reading node from data: fe05fbfa096400fffe05fbfb096400fffe05f4fc096400fffe05f4fdfd096400fffe05f4fdfe096400fffe05f4fdff096400fffe05f5fc096400fffe05f5fdfd096400fffe05f5fdfe096400fffe05f5fdff096400fffe05f6fc096400fffe05f6fdfd096400fffe05f6fdfe096400fffe05f6fdff096400fffe05f7fc096400fffe05f7fdfd096400fffe05f7fdfe096400fffe05f7fdff096400fffe05f8fc096400fffe05f8fdfd096400fffe05f8fdfe096400fffe05f8fdff096400fffe05f9fc096400fffe05f9fdfd096400fffe05f9fdfe096400fffe05f9fdff096400fffe05fafc096400fffe05fafdfd096400fffe05fafdfe096400fffe05fafdff096400fffe05fbfc096400fffe05fbfdfd096400fffe05fbfdfe096400fffe05fbfdff096400fffffe0cfffe0fffffff
2024-07-02T21:38:11.030951 OTBM2JSON- Current byte: 5, index: 0
2024-07-02T21:38:11.030984 OTBM2JSON- Current byte: 251, index: 1
2024-07-02T21:38:11.031016 OTBM2JSON- Current byte: 250, index: 2
2024-07-02T21:38:11.031047 OTBM2JSON- Current byte: 9, index: 3
2024-07-02T21:38:11.031080 OTBM2JSON- Current byte: 100, index: 4
2024-07-02T21:38:11.031111 OTBM2JSON- Current byte: 0, index: 5
2024-07-02T21:38:11.031143 OTBM2JSON- Current byte: 255, index: 6
2024-07-02T21:38:11.031175 OTBM2JSON- Node data: 05fbfa096400
2024-07-02T21:38:11.031206 OTBM2JSON- Node termination found at index 6
2024-07-02T21:38:11.031239 OTBM2JSON- Initializing node with data: 05fbfa096400 and children: 0
2024-07-02T21:38:11.031272 OTBM2JSON- Node type identified: 5
2024-07-02T21:38:11.031316 OTBM2JSON- Initialized OTBM_TILE: x=251, y=250, attributes={'type': 5, 'x': 251, 'y': 250, 'tileid': 100}
2024-07-02T21:38:11.031350 OTBM2JSON- Node initialized: 5, with 0 children
2024-07-02T21:38:11.031383 OTBM2JSON- Child node read, current index: 254, children count: 31
2024-07-02T21:38:11.031414 OTBM2JSON- Current byte: 254, index: 254
2024-07-02T21:38:11.031447 OTBM2JSON- Reading node from data: fe05fbfb096400fffe05f4fc096400fffe05f4fdfd096400fffe05f4fdfe096400fffe05f4fdff096400fffe05f5fc096400fffe05f5fdfd096400fffe05f5fdfe096400fffe05f5fdff096400fffe05f6fc096400fffe05f6fdfd096400fffe05f6fdfe096400fffe05f6fdff096400fffe05f7fc096400fffe05f7fdfd096400fffe05f7fdfe096400fffe05f7fdff096400fffe05f8fc096400fffe05f8fdfd096400fffe05f8fdfe096400fffe05f8fdff096400fffe05f9fc096400fffe05f9fdfd096400fffe05f9fdfe096400fffe05f9fdff096400fffe05fafc096400fffe05fafdfd096400fffe05fafdfe096400fffe05fafdff096400fffe05fbfc096400fffe05fbfdfd096400fffe05fbfdfe096400fffe05fbfdff096400fffffe0cfffe0fffffff
2024-07-02T21:38:11.031480 OTBM2JSON- Current byte: 5, index: 0
2024-07-02T21:38:11.031530 OTBM2JSON- Current byte: 251, index: 1
2024-07-02T21:38:11.031576 OTBM2JSON- Current byte: 251, index: 2
2024-07-02T21:38:11.031624 OTBM2JSON- Current byte: 9, index: 3
2024-07-02T21:38:11.031668 OTBM2JSON- Current byte: 100, index: 4
2024-07-02T21:38:11.031703 OTBM2JSON- Current byte: 0, index: 5
2024-07-02T21:38:11.031735 OTBM2JSON- Current byte: 255, index: 6
2024-07-02T21:38:11.031767 OTBM2JSON- Node data: 05fbfb096400
2024-07-02T21:38:11.031799 OTBM2JSON- Node termination found at index 6
2024-07-02T21:38:11.031833 OTBM2JSON- Initializing node with data: 05fbfb096400 and children: 0
2024-07-02T21:38:11.031866 OTBM2JSON- Node type identified: 5
2024-07-02T21:38:11.031909 OTBM2JSON- Initialized OTBM_TILE: x=251, y=251, attributes={'type': 5, 'x': 251, 'y': 251, 'tileid': 100}
2024-07-02T21:38:11.031951 OTBM2JSON- Node initialized: 5, with 0 children
2024-07-02T21:38:11.031985 OTBM2JSON- Child node read, current index: 262, children count: 32
2024-07-02T21:38:11.032017 OTBM2JSON- Current byte: 254, index: 262
